Comunidades y Ciudades Autónomas;Sexo;Sector económico;Situación profesional;Periodo;Total
16 País Vasco;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2004T1;2,3
16 País Vasco;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2003T4;2,5
16 País Vasco;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2003T3;2,9
16 País Vasco;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2003T2;4,4
16 País Vasco;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2003T1;3,8
16 País Vasco;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2002T4;4,8
16 País Vasco;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2002T3;4,8
16 País Vasco;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2002T2;3,4
16 País Vasco;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2002T1;4
16 País Vasco;Mujeres;Servicios;Asalariados;2008T4;324,3
16 País Vasco;Mujeres;Servicios;Asalariados;2008T3;338,1
16 País Vasco;Mujeres;Servicios;Asalariados;2008T2;327,2
16 País Vasco;Mujeres;Servicios;Asalariados;2008T1;321,7
16 País Vasco;Mujeres;Servicios;Asalariados;2007T4;325,9
16 País Vasco;Mujeres;Servicios;Asalariados;2007T3;318,4
16 País Vasco;Mujeres;Servicios;Asalariados;2007T2;330,9
16 País Vasco;Mujeres;Servicios;Asalariados;2007T1;319,2
16 País Vasco;Mujeres;Servicios;Asalariados;2006T4;321,9
16 País Vasco;Mujeres;Servicios;Asalariados;2006T3;314
16 País Vasco;Mujeres;Servicios;Asalariados;2006T2;312,8
16 País Vasco;Mujeres;Servicios;Asalariados;2006T1;309,4
16 País Vasco;Mujeres;Servicios;Asalariados;2005T4;307,9
16 País Vasco;Mujeres;Servicios;Asalariados;2005T3;290,5
16 País Vasco;Mujeres;Servicios;Asalariados;2005T2;299,7
16 País Vasco;Mujeres;Servicios;Asalariados;2005T1;299,7
16 País Vasco;Mujeres;Servicios;Asalariados;2004T4;292,1
16 País Vasco;Mujeres;Servicios;Asalariados;2004T3;289,7
16 País Vasco;Mujeres;Servicios;Asalariados;2004T2;288,1
16 País Vasco;Mujeres;Servicios;Asalariados;2004T1;282,2
16 País Vasco;Mujeres;Servicios;Asalariados;2003T4;285,3
16 País Vasco;Mujeres;Servicios;Asalariados;2003T3;276,2
16 País Vasco;Mujeres;Servicios;Asalariados;2003T2;264,7
16 País Vasco;Mujeres;Servicios;Asalariados;2003T1;255,1
16 País Vasco;Mujeres;Servicios;Asalariados;2002T4;257,6
16 País Vasco;Mujeres;Servicios;Asalariados;2002T3;251,6
16 País Vasco;Mujeres;Servicios;Asalariados;2002T2;250,2
16 País Vasco;Mujeres;Servicios;Asalariados;2002T1;243,4
16 País Vasco;Mujeres;Servicios;Otra situación ;2008T4;0,3
16 País Vasco;Mujeres;Servicios;Otra situación ;2008T3;0,3
16 País Vasco;Mujeres;Servicios;Otra situación ;2008T2;..
16 País Vasco;Mujeres;Servicios;Otra situación ;2008T1;..
16 País Vasco;Mujeres;Servicios;Otra situación ;2007T4;..
16 País Vasco;Mujeres;Servicios;Otra situación ;2007T3;..
16 País Vasco;Mujeres;Servicios;Otra situación ;2007T2;..
16 País Vasco;Mujeres;Servicios;Otra situación ;2007T1;..
16 País Vasco;Mujeres;Servicios;Otra situación ;2006T4;0,4
16 País Vasco;Mujeres;Servicios;Otra situación ;2006T3;0,6
16 País Vasco;Mujeres;Servicios;Otra situación ;2006T2;..
16 País Vasco;Mujeres;Servicios;Otra situación ;2006T1;0,3
16 País Vasco;Mujeres;Servicios;Otra situación ;2005T4;..
16 País Vasco;Mujeres;Servicios;Otra situación ;2005T3;0,3
16 País Vasco;Mujeres;Servicios;Otra situación ;2005T2;..
16 País Vasco;Mujeres;Servicios;Otra situación ;2005T1;0,4
16 País Vasco;Mujeres;Servicios;Otra situación ;2004T4;..
16 País Vasco;Mujeres;Servicios;Otra situación ;2004T3;0,2
16 País Vasco;Mujeres;Servicios;Otra situación ;2004T2;0,8
16 País Vasco;Mujeres;Servicios;Otra situación ;2004T1;0,8
16 País Vasco;Mujeres;Servicios;Otra situación ;2003T4;0,9
16 País Vasco;Mujeres;Servicios;Otra situación ;2003T3;0,5
16 País Vasco;Mujeres;Servicios;Otra situación ;2003T2;..
16 País Vasco;Mujeres;Servicios;Otra situación ;2003T1;..
16 País Vasco;Mujeres;Servicios;Otra situación ;2002T4;0,5
16 País Vasco;Mujeres;Servicios;Otra situación ;2002T3;0,2
16 País Vasco;Mujeres;Servicios;Otra situación ;2002T2;0,9
16 País Vasco;Mujeres;Servicios;Otra situación ;2002T1;0,4
17 Rioja, La;Ambos sexos;Total;Total;2008T4;147
17 Rioja, La;Ambos sexos;Total;Total;2008T3;149,4
17 Rioja, La;Ambos sexos;Total;Total;2008T2;150
17 Rioja, La;Ambos sexos;Total;Total;2008T1;149
17 Rioja, La;Ambos sexos;Total;Total;2007T4;150,9
17 Rioja, La;Ambos sexos;Total;Total;2007T3;146,3
17 Rioja, La;Ambos sexos;Total;Total;2007T2;147,5
17 Rioja, La;Ambos sexos;Total;Total;2007T1;144,8
17 Rioja, La;Ambos sexos;Total;Total;2006T4;144,8
17 Rioja, La;Ambos sexos;Total;Total;2006T3;145,3
17 Rioja, La;Ambos sexos;Total;Total;2006T2;143,7
17 Rioja, La;Ambos sexos;Total;Total;2006T1;143,8
17 Rioja, La;Ambos sexos;Total;Total;2005T4;144,7
17 Rioja, La;Ambos sexos;Total;Total;2005T3;145,5
17 Rioja, La;Ambos sexos;Total;Total;2005T2;144,4
17 Rioja, La;Ambos sexos;Total;Total;2005T1;137,6
17 Rioja, La;Ambos sexos;Total;Total;2004T4;135,9
17 Rioja, La;Ambos sexos;Total;Total;2004T3;131
17 Rioja, La;Ambos sexos;Total;Total;2004T2;128,3
17 Rioja, La;Ambos sexos;Total;Total;2004T1;123,3
17 Rioja, La;Ambos sexos;Total;Total;2003T4;121,8
17 Rioja, La;Ambos sexos;Total;Total;2003T3;125,8
17 Rioja, La;Ambos sexos;Total;Total;2003T2;123,6
17 Rioja, La;Ambos sexos;Total;Total;2003T1;121
17 Rioja, La;Ambos sexos;Total;Total;2002T4;119,5
17 Rioja, La;Ambos sexos;Total;Total;2002T3;117,8
17 Rioja, La;Ambos sexos;Total;Total;2002T2;117,1
17 Rioja, La;Ambos sexos;Total;Total;2002T1;115,2
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2008T4;29,3
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2008T3;29,2
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2008T2;30,4
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2008T1;28,1
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2007T4;29,2
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2007T3;29,9
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2007T2;29
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2007T1;29,4
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2006T4;28,2
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2006T3;28,8
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2006T2;28
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2006T1;28,1
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2005T4;27,9
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2005T3;27,6
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2005T2;28,9
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2005T1;25,4
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2004T4;29,7
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2004T3;26,7
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2004T2;26,8
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2004T1;25,9
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2003T4;27,3
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2003T3;26,5
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2003T2;25,7
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2003T1;24,8
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2002T4;26,3
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2002T3;27
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2002T2;27,1
17 Rioja, La;Ambos sexos;Total;Empresario o miembro de cooperativa;2002T1;29,6
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2008T4;0,7
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2008T3;1,8
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2008T2;1,3
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2008T1;2,1
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2007T4;0,8
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2007T3;1
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2007T2;2,5
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2007T1;1,9
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2006T4;1,5
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2006T3;1,5
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2006T2;2,1
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2006T1;1,6
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2005T4;1,2
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2005T3;2,6
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2005T2;2,5
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2005T1;3,2
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2004T4;0,2
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2004T3;0,1
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2004T2;0,1
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2004T1;0,1
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2003T4;0,1
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2003T3;..
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2003T2;0,9
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2003T1;0,7
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2002T4;0,6
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2002T3;0,6
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2002T2;0,7
17 Rioja, La;Ambos sexos;Total;Ayuda en la empresa o negocio familiar;2002T1;0,6
17 Rioja, La;Ambos sexos;Total;Asalariados;2008T4;117
17 Rioja, La;Ambos sexos;Total;Asalariados;2008T3;118,5
17 Rioja, La;Ambos sexos;Total;Asalariados;2008T2;118,1
17 Rioja, La;Ambos sexos;Total;Asalariados;2008T1;118,4
17 Rioja, La;Ambos sexos;Total;Asalariados;2007T4;121
17 Rioja, La;Ambos sexos;Total;Asalariados;2007T3;115,3
17 Rioja, La;Ambos sexos;Total;Asalariados;2007T2;115,9
17 Rioja, La;Ambos sexos;Total;Asalariados;2007T1;113
17 Rioja, La;Ambos sexos;Total;Asalariados;2006T4;115
17 Rioja, La;Ambos sexos;Total;Asalariados;2006T3;114,9
17 Rioja, La;Ambos sexos;Total;Asalariados;2006T2;113,4
17 Rioja, La;Ambos sexos;Total;Asalariados;2006T1;114
17 Rioja, La;Ambos sexos;Total;Asalariados;2005T4;115,5
17 Rioja, La;Ambos sexos;Total;Asalariados;2005T3;115,1
17 Rioja, La;Ambos sexos;Total;Asalariados;2005T2;112,9
17 Rioja, La;Ambos sexos;Total;Asalariados;2005T1;108,2
17 Rioja, La;Ambos sexos;Total;Asalariados;2004T4;106,1
17 Rioja, La;Ambos sexos;Total;Asalariados;2004T3;104,2
17 Rioja, La;Ambos sexos;Total;Asalariados;2004T2;101,4
17 Rioja, La;Ambos sexos;Total;Asalariados;2004T1;97,2
17 Rioja, La;Ambos sexos;Total;Asalariados;2003T4;94,5
17 Rioja, La;Ambos sexos;Total;Asalariados;2003T3;99,4
17 Rioja, La;Ambos sexos;Total;Asalariados;2003T2;97,1
17 Rioja, La;Ambos sexos;Total;Asalariados;2003T1;95,6
17 Rioja, La;Ambos sexos;Total;Asalariados;2002T4;92,5
17 Rioja, La;Ambos sexos;Total;Asalariados;2002T3;90,2
17 Rioja, La;Ambos sexos;Total;Asalariados;2002T2;89,3
17 Rioja, La;Ambos sexos;Total;Asalariados;2002T1;85
17 Rioja, La;Ambos sexos;Total;Otra situación ;2008T4;..
17 Rioja, La;Ambos sexos;Total;Otra situación ;2008T3;..
17 Rioja, La;Ambos sexos;Total;Otra situación ;2008T2;0,1
17 Rioja, La;Ambos sexos;Total;Otra situación ;2008T1;0,4
17 Rioja, La;Ambos sexos;Total;Otra situación ;2007T4;..
17 Rioja, La;Ambos sexos;Total;Otra situación ;2007T3;..
17 Rioja, La;Ambos sexos;Total;Otra situación ;2007T2;0,1
17 Rioja, La;Ambos sexos;Total;Otra situación ;2007T1;0,5
17 Rioja, La;Ambos sexos;Total;Otra situación ;2006T4;0,1
17 Rioja, La;Ambos sexos;Total;Otra situación ;2006T3;..
17 Rioja, La;Ambos sexos;Total;Otra situación ;2006T2;0,2
17 Rioja, La;Ambos sexos;Total;Otra situación ;2006T1;0,1
17 Rioja, La;Ambos sexos;Total;Otra situación ;2005T4;0,1
17 Rioja, La;Ambos sexos;Total;Otra situación ;2005T3;0,2
17 Rioja, La;Ambos sexos;Total;Otra situación ;2005T2;0,1
17 Rioja, La;Ambos sexos;Total;Otra situación ;2005T1;0,7
17 Rioja, La;Ambos sexos;Total;Otra situación ;2004T4;..
17 Rioja, La;Ambos sexos;Total;Otra situación ;2004T3;..
17 Rioja, La;Ambos sexos;Total;Otra situación ;2004T2;..
17 Rioja, La;Ambos sexos;Total;Otra situación ;2004T1;..
17 Rioja, La;Ambos sexos;Total;Otra situación ;2003T4;..
17 Rioja, La;Ambos sexos;Total;Otra situación ;2003T3;..
17 Rioja, La;Ambos sexos;Total;Otra situación ;2003T2;..
17 Rioja, La;Ambos sexos;Total;Otra situación ;2003T1;..
17 Rioja, La;Ambos sexos;Total;Otra situación ;2002T4;0,1
17 Rioja, La;Ambos sexos;Total;Otra situación ;2002T3;..
17 Rioja, La;Ambos sexos;Total;Otra situación ;2002T2;..
17 Rioja, La;Ambos sexos;Total;Otra situación ;2002T1;..
17 Rioja, La;Ambos sexos;Agricultura;Total;2008T4;6,2
17 Rioja, La;Ambos sexos;Agricultura;Total;2008T3;7,4
17 Rioja, La;Ambos sexos;Agricultura;Total;2008T2;7,8
17 Rioja, La;Ambos sexos;Agricultura;Total;2008T1;7,8
17 Rioja, La;Ambos sexos;Agricultura;Total;2007T4;6,9
17 Rioja, La;Ambos sexos;Agricultura;Total;2007T3;7,7
17 Rioja, La;Ambos sexos;Agricultura;Total;2007T2;8,3
17 Rioja, La;Ambos sexos;Agricultura;Total;2007T1;8,2
17 Rioja, La;Ambos sexos;Agricultura;Total;2006T4;8,8
17 Rioja, La;Ambos sexos;Agricultura;Total;2006T3;9,3
17 Rioja, La;Ambos sexos;Agricultura;Total;2006T2;9,8
17 Rioja, La;Ambos sexos;Agricultura;Total;2006T1;12,1
17 Rioja, La;Ambos sexos;Agricultura;Total;2005T4;11,3
17 Rioja, La;Ambos sexos;Agricultura;Total;2005T3;12,7
17 Rioja, La;Ambos sexos;Agricultura;Total;2005T2;12,3
17 Rioja, La;Ambos sexos;Agricultura;Total;2005T1;9
17 Rioja, La;Ambos sexos;Agricultura;Total;2004T4;10,4
17 Rioja, La;Ambos sexos;Agricultura;Total;2004T3;9,8
17 Rioja, La;Ambos sexos;Agricultura;Total;2004T2;8,8
17 Rioja, La;Ambos sexos;Agricultura;Total;2004T1;7,5
17 Rioja, La;Ambos sexos;Agricultura;Total;2003T4;8,4
17 Rioja, La;Ambos sexos;Agricultura;Total;2003T3;9
17 Rioja, La;Ambos sexos;Agricultura;Total;2003T2;10,1
17 Rioja, La;Ambos sexos;Agricultura;Total;2003T1;7,4
17 Rioja, La;Ambos sexos;Agricultura;Total;2002T4;9,3
17 Rioja, La;Ambos sexos;Agricultura;Total;2002T3;10
17 Rioja, La;Ambos sexos;Agricultura;Total;2002T2;11,9
17 Rioja, La;Ambos sexos;Agricultura;Total;2002T1;11,1
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2008T4;4,6
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2008T3;5,5
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2008T2;5,1
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2008T1;5,1
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2007T4;4,6
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2007T3;5,2
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2007T2;5,6
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2007T1;5,9
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2006T4;5,8
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2006T3;6,4
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2006T2;6,1
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2006T1;7,9
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2005T4;7,1
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2005T3;7,9
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2005T2;7,7
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2005T1;5,8
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2004T4;7,1
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2004T3;5,9
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2004T2;5,1
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2004T1;4,4
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2003T4;5,1
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2003T3;5
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2003T2;5,3
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2003T1;4,6
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2002T4;6,6
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2002T3;7
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2002T2;7,2
17 Rioja, La;Ambos sexos;Agricultura;Empresario o miembro de cooperativa;2002T1;7,5
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2008T4;0,2
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2008T3;0,5
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2008T2;0,5
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2008T1;0,4
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2007T4;0,1
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2007T3;0,2
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2007T2;0,5
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2007T1;0,2
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2006T4;0,2
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2006T3;0,7
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2006T2;0,8
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2006T1;0,6
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2005T4;0,5
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2005T3;0,8
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2005T2;0,5
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2005T1;0,7
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2004T4;..
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2004T3;..
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2004T2;..
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2004T1;..
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2003T4;0,1
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2003T3;..
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2003T2;0,1
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2003T1;0,1
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2002T4;0,2
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2002T3;0,2
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2002T2;0,2
17 Rioja, La;Ambos sexos;Agricultura;Ayuda en la empresa o negocio familiar;2002T1;0,2
